LAT,LON,YEAR,MO,DY,PRECTOTCORR
18.5,71.875,2025,6,16,44.67
18.5,72.5,2025,6,16,56.45
18.5,73.125,2025,6,16,78.32
18.5,73.75,2025,6,16,58.18
18.5,74.375,2025,6,16,17.74
19,71.875,2025,6,16,61.04
19,72.5,2025,6,16,80.1
19,73.125,2025,6,16,93.66
19,73.75,2025,6,16,57.52
19,74.375,2025,6,16,15.8
19.5,71.875,2025,6,16,66.52
19.5,72.5,2025,6,16,87.69
19.5,73.125,2025,6,16,91.65
19.5,73.75,2025,6,16,54.28
19.5,74.375,2025,6,16,14.69
20,71.875,2025,6,16,63.22
20,72.5,2025,6,16,69.74
20,73.125,2025,6,16,71.2
20,73.75,2025,6,16,42.94
20,74.375,2025,6,16,11.91
18.5,71.875,2025,6,17,7.12
18.5,72.5,2025,6,17,14.67
18.5,73.125,2025,6,17,21.73
18.5,73.75,2025,6,17,17.85
18.5,74.375,2025,6,17,5.2
19,71.875,2025,6,17,8.18
19,72.5,2025,6,17,16.99
19,73.125,2025,6,17,23.92
19,73.75,2025,6,17,16.94
19,74.375,2025,6,17,4.34
19.5,71.875,2025,6,17,13.73
19.5,72.5,2025,6,17,17.72
19.5,73.125,2025,6,17,26.82
19.5,73.75,2025,6,17,15.68
19.5,74.375,2025,6,17,4.03
20,71.875,2025,6,17,28.58
20,72.5,2025,6,17,20.91
20,73.125,2025,6,17,25.72
20,73.75,2025,6,17,12.93
20,74.375,2025,6,17,3.17
18.5,71.875,2025,6,18,14.78
18.5,72.5,2025,6,18,45.31
18.5,73.125,2025,6,18,68.92
18.5,73.75,2025,6,18,56.87
18.5,74.375,2025,6,18,14.99
19,71.875,2025,6,18,15.89
19,72.5,2025,6,18,52.45
19,73.125,2025,6,18,88.05
19,73.75,2025,6,18,64.58
19,74.375,2025,6,18,18.85
19.5,71.875,2025,6,18,19.15
19.5,72.5,2025,6,18,55.65
19.5,73.125,2025,6,18,87.39
19.5,73.75,2025,6,18,68.03
19.5,74.375,2025,6,18,22.99
20,71.875,2025,6,18,20.65
20,72.5,2025,6,18,46.86
20,73.125,2025,6,18,74.39
20,73.75,2025,6,18,58.18
20,74.375,2025,6,18,21.81
18.5,71.875,2025,6,19,5.58
18.5,72.5,2025,6,19,26.19
18.5,73.125,2025,6,19,51.32
18.5,73.75,2025,6,19,55.84
18.5,74.375,2025,6,19,23.14
19,71.875,2025,6,19,6.23
19,72.5,2025,6,19,33.72
19,73.125,2025,6,19,55.21
19,73.75,2025,6,19,56.48
19,74.375,2025,6,19,24.8
19.5,71.875,2025,6,19,6.5
19.5,72.5,2025,6,19,43.22
19.5,73.125,2025,6,19,60.31
19.5,73.75,2025,6,19,67.79
19.5,74.375,2025,6,19,27.9
20,71.875,2025,6,19,8.03
20,72.5,2025,6,19,46.97
20,73.125,2025,6,19,70.6
20,73.75,2025,6,19,72.32
20,74.375,2025,6,19,25.55
18.5,71.875,2025,6,20,5.56
18.5,72.5,2025,6,20,10.05
18.5,73.125,2025,6,20,15.09
18.5,73.75,2025,6,20,15.68
18.5,74.375,2025,6,20,5.56
19,71.875,2025,6,20,5.78
19,72.5,2025,6,20,16.83
19,73.125,2025,6,20,16.29
19,73.75,2025,6,20,18.96
19,74.375,2025,6,20,6.48
19.5,71.875,2025,6,20,5.38
19.5,72.5,2025,6,20,23.19
19.5,73.125,2025,6,20,26.15
19.5,73.75,2025,6,20,28.78
19.5,74.375,2025,6,20,8.91
20,71.875,2025,6,20,3.99
20,72.5,2025,6,20,20.5
20,73.125,2025,6,20,33.12
20,73.75,2025,6,20,31.04
20,74.375,2025,6,20,9.08
18.5,71.875,2025,6,21,4.24
18.5,72.5,2025,6,21,7.83
18.5,73.125,2025,6,21,11.09
18.5,73.75,2025,6,21,8.56
18.5,74.375,2025,6,21,2.76
19,71.875,2025,6,21,4.76
19,72.5,2025,6,21,12.16
19,73.125,2025,6,21,11.84
19,73.75,2025,6,21,10.54
19,74.375,2025,6,21,3.02
19.5,71.875,2025,6,21,4.99
19.5,72.5,2025,6,21,15.29
19.5,73.125,2025,6,21,17.17
19.5,73.75,2025,6,21,14.63
19.5,74.375,2025,6,21,3.92
20,71.875,2025,6,21,4.16
20,72.5,2025,6,21,11.73
20,73.125,2025,6,21,18.6
20,73.75,2025,6,21,13.64
20,74.375,2025,6,21,3.71
18.5,71.875,2025,6,22,4.05
18.5,72.5,2025,6,22,8.35
18.5,73.125,2025,6,22,10.71
18.5,73.75,2025,6,22,7.49
18.5,74.375,2025,6,22,1.85
19,71.875,2025,6,22,4.86
19,72.5,2025,6,22,14.59
19,73.125,2025,6,22,13.85
19,73.75,2025,6,22,12.89
19,74.375,2025,6,22,2.84
19.5,71.875,2025,6,22,5.2
19.5,72.5,2025,6,22,21.34
19.5,73.125,2025,6,22,23.41
19.5,73.75,2025,6,22,21.54
19.5,74.375,2025,6,22,4.53
20,71.875,2025,6,22,5.38
20,72.5,2025,6,22,21.9
20,73.125,2025,6,22,30.99
20,73.75,2025,6,22,25.2
20,74.375,2025,6,22,5.33
18.5,71.875,2025,6,23,9.07
18.5,72.5,2025,6,23,17.94
18.5,73.125,2025,6,23,25.02
18.5,73.75,2025,6,23,24.51
18.5,74.375,2025,6,23,8.54
19,71.875,2025,6,23,9.3
19,72.5,2025,6,23,25.51
19,73.125,2025,6,23,29.96
19,73.75,2025,6,23,27.29
19,74.375,2025,6,23,8.1
19.5,71.875,2025,6,23,9.14
19.5,72.5,2025,6,23,30.66
19.5,73.125,2025,6,23,38.93
19.5,73.75,2025,6,23,33.9
19.5,74.375,2025,6,23,9.35
20,71.875,2025,6,23,8.56
20,72.5,2025,6,23,30.86
20,73.125,2025,6,23,42.91
20,73.75,2025,6,23,37.21
20,74.375,2025,6,23,10.23
18.5,71.875,2025,6,24,6.6
18.5,72.5,2025,6,24,14.19
18.5,73.125,2025,6,24,20.07
18.5,73.75,2025,6,24,17.19
18.5,74.375,2025,6,24,5.44
19,71.875,2025,6,24,8.55
19,72.5,2025,6,24,18.74
19,73.125,2025,6,24,22.52
19,73.75,2025,6,24,17.21
19,74.375,2025,6,24,4.11
19.5,71.875,2025,6,24,12.72
19.5,72.5,2025,6,24,31.81
19.5,73.125,2025,6,24,32.92
19.5,73.75,2025,6,24,26.29
19.5,74.375,2025,6,24,4.95
20,71.875,2025,6,24,16.09
20,72.5,2025,6,24,46.38
20,73.125,2025,6,24,49.24
20,73.75,2025,6,24,37.62
20,74.375,2025,6,24,6.79
18.5,71.875,2025,6,25,4.97
18.5,72.5,2025,6,25,7.42
18.5,73.125,2025,6,25,9.39
18.5,73.75,2025,6,25,7.5
18.5,74.375,2025,6,25,2.46
19,71.875,2025,6,25,5.83
19,72.5,2025,6,25,8.92
19,73.125,2025,6,25,10.67
19,73.75,2025,6,25,7.4
19,74.375,2025,6,25,3
19.5,71.875,2025,6,25,10.02
19.5,72.5,2025,6,25,14.79
19.5,73.125,2025,6,25,16.28
19.5,73.75,2025,6,25,10.82
19.5,74.375,2025,6,25,4.87
20,71.875,2025,6,25,13.19
20,72.5,2025,6,25,22.09
20,73.125,2025,6,25,19.8
20,73.75,2025,6,25,14.3
20,74.375,2025,6,25,6.14
18.5,71.875,2025,6,26,3.31
18.5,72.5,2025,6,26,8.71
18.5,73.125,2025,6,26,11.65
18.5,73.75,2025,6,26,10.94
18.5,74.375,2025,6,26,3.23
19,71.875,2025,6,26,4.16
19,72.5,2025,6,26,12.92
19,73.125,2025,6,26,16.88
19,73.75,2025,6,26,15
19,74.375,2025,6,26,4.98
19.5,71.875,2025,6,26,4.85
19.5,72.5,2025,6,26,16.47
19.5,73.125,2025,6,26,22.17
19.5,73.75,2025,6,26,20.83
19.5,74.375,2025,6,26,7.86
20,71.875,2025,6,26,5.77
20,72.5,2025,6,26,17.04
20,73.125,2025,6,26,24.82
20,73.75,2025,6,26,23.07
20,74.375,2025,6,26,9.12
18.5,71.875,2025,6,27,4.07
18.5,72.5,2025,6,27,10.59
18.5,73.125,2025,6,27,16.95
18.5,73.75,2025,6,27,13.96
18.5,74.375,2025,6,27,3.67
19,71.875,2025,6,27,5.53
19,72.5,2025,6,27,14.17
19,73.125,2025,6,27,20.06
19,73.75,2025,6,27,14.77
19,74.375,2025,6,27,3.54
19.5,71.875,2025,6,27,6.26
19.5,72.5,2025,6,27,16.58
19.5,73.125,2025,6,27,22.21
19.5,73.75,2025,6,27,16.61
19.5,74.375,2025,6,27,3.7
20,71.875,2025,6,27,7.29
20,72.5,2025,6,27,16.67
20,73.125,2025,6,27,21.91
20,73.75,2025,6,27,16.51
20,74.375,2025,6,27,3.2
18.5,71.875,2025,6,28,3.84
18.5,72.5,2025,6,28,7.82
18.5,73.125,2025,6,28,10.53
18.5,73.75,2025,6,28,8.29
18.5,74.375,2025,6,28,2.14
19,71.875,2025,6,28,3.57
19,72.5,2025,6,28,9.02
19,73.125,2025,6,28,12.15
19,73.75,2025,6,28,9.12
19,74.375,2025,6,28,2.28
19.5,71.875,2025,6,28,3
19.5,72.5,2025,6,28,9.09
19.5,73.125,2025,6,28,12.79
19.5,73.75,2025,6,28,9.77
19.5,74.375,2025,6,28,2.46
20,71.875,2025,6,28,2.17
20,72.5,2025,6,28,7.1
20,73.125,2025,6,28,10.9
20,73.75,2025,6,28,8.35
20,74.375,2025,6,28,1.98
18.5,71.875,2025,6,29,3.23
18.5,72.5,2025,6,29,7.32
18.5,73.125,2025,6,29,12.23
18.5,73.75,2025,6,29,10.78
18.5,74.375,2025,6,29,3.56
19,71.875,2025,6,29,3.93
19,72.5,2025,6,29,9.15
19,73.125,2025,6,29,12.81
19,73.75,2025,6,29,10.07
19,74.375,2025,6,29,2.73
19.5,71.875,2025,6,29,5.31
19.5,72.5,2025,6,29,12.6
19.5,73.125,2025,6,29,15.13
19.5,73.75,2025,6,29,11.82
19.5,74.375,2025,6,29,2.89
20,71.875,2025,6,29,5.95
20,72.5,2025,6,29,14.88
20,73.125,2025,6,29,16.9
20,73.75,2025,6,29,13.53
20,74.375,2025,6,29,3.29
18.5,71.875,2025,6,30,5.07
18.5,72.5,2025,6,30,11.47
18.5,73.125,2025,6,30,17.54
18.5,73.75,2025,6,30,14.41
18.5,74.375,2025,6,30,4.69
19,71.875,2025,6,30,6
19,72.5,2025,6,30,12.68
19,73.125,2025,6,30,16.89
19,73.75,2025,6,30,10.9
19,74.375,2025,6,30,3.53
19.5,71.875,2025,6,30,5.57
19.5,72.5,2025,6,30,12.48
19.5,73.125,2025,6,30,14.7
19.5,73.75,2025,6,30,9.19
19.5,74.375,2025,6,30,3.38
20,71.875,2025,6,30,4.44
20,72.5,2025,6,30,9.97
20,73.125,2025,6,30,10.61
20,73.75,2025,6,30,7.2
20,74.375,2025,6,30,2.8
18.5,71.875,2025,7,1,5.76
18.5,72.5,2025,7,1,12.99
18.5,73.125,2025,7,1,18.46
18.5,73.75,2025,7,1,15.54
18.5,74.375,2025,7,1,4.71
19,71.875,2025,7,1,6.62
19,72.5,2025,7,1,16.5
19,73.125,2025,7,1,21.23
19,73.75,2025,7,1,16.8
19,74.375,2025,7,1,5.08
19.5,71.875,2025,7,1,7.5
19.5,72.5,2025,7,1,19.89
19.5,73.125,2025,7,1,24.91
19.5,73.75,2025,7,1,19.07
19.5,74.375,2025,7,1,5.94
20,71.875,2025,7,1,8.07
20,72.5,2025,7,1,17.03
20,73.125,2025,7,1,22.83
20,73.75,2025,7,1,16.96
20,74.375,2025,7,1,5.55
18.5,71.875,2025,7,2,4.38
18.5,72.5,2025,7,2,16.95
18.5,73.125,2025,7,2,27.92
18.5,73.75,2025,7,2,26.62
18.5,74.375,2025,7,2,8.14
19,71.875,2025,7,2,4.33
19,72.5,2025,7,2,17.8
19,73.125,2025,7,2,32.22
19,73.75,2025,7,2,25.73
19,74.375,2025,7,2,7.65
19.5,71.875,2025,7,2,3.83
19.5,72.5,2025,7,2,14.67
19.5,73.125,2025,7,2,27.95
19.5,73.75,2025,7,2,21.29
19.5,74.375,2025,7,2,6.47
20,71.875,2025,7,2,3.2
20,72.5,2025,7,2,9.84
20,73.125,2025,7,2,18.28
20,73.75,2025,7,2,14.14
20,74.375,2025,7,2,4.41
18.5,71.875,2025,7,3,6.92
18.5,72.5,2025,7,3,20.13
18.5,73.125,2025,7,3,31.3
18.5,73.75,2025,7,3,24.92
18.5,74.375,2025,7,3,6.29
19,71.875,2025,7,3,8.12
19,72.5,2025,7,3,22.03
19,73.125,2025,7,3,36.59
19,73.75,2025,7,3,24.2
19,74.375,2025,7,3,5.67
19.5,71.875,2025,7,3,8.84
19.5,72.5,2025,7,3,21.24
19.5,73.125,2025,7,3,33.64
19.5,73.75,2025,7,3,21.89
19.5,74.375,2025,7,3,5.53
20,71.875,2025,7,3,9.36
20,72.5,2025,7,3,19.48
20,73.125,2025,7,3,25.48
20,73.75,2025,7,3,18.99
20,74.375,2025,7,3,5.12
18.5,71.875,2025,7,4,7.99
18.5,72.5,2025,7,4,18.01
18.5,73.125,2025,7,4,23.33
18.5,73.75,2025,7,4,17.47
18.5,74.375,2025,7,4,4.82
19,71.875,2025,7,4,9.06
19,72.5,2025,7,4,22.61
19,73.125,2025,7,4,27.31
19,73.75,2025,7,4,20.86
19,74.375,2025,7,4,4.96
19.5,71.875,2025,7,4,10.75
19.5,72.5,2025,7,4,27.68
19.5,73.125,2025,7,4,34.87
19.5,73.75,2025,7,4,25.04
19.5,74.375,2025,7,4,5.18
20,71.875,2025,7,4,12.12
20,72.5,2025,7,4,29.97
20,73.125,2025,7,4,35.4
20,73.75,2025,7,4,25.83
20,74.375,2025,7,4,5.22
18.5,71.875,2025,7,5,9.38
18.5,72.5,2025,7,5,25.35
18.5,73.125,2025,7,5,36.77
18.5,73.75,2025,7,5,28.82
18.5,74.375,2025,7,5,8.39
19,71.875,2025,7,5,10.25
19,72.5,2025,7,5,29.73
19,73.125,2025,7,5,42.63
19,73.75,2025,7,5,33.33
19,74.375,2025,7,5,10.65
19.5,71.875,2025,7,5,10.91
19.5,72.5,2025,7,5,32.81
19.5,73.125,2025,7,5,46.57
19.5,73.75,2025,7,5,38.13
19.5,74.375,2025,7,5,13.28
20,71.875,2025,7,5,10.74
20,72.5,2025,7,5,35.2
20,73.125,2025,7,5,43.64
20,73.75,2025,7,5,41.35
20,74.375,2025,7,5,14.36
18.5,71.875,2025,7,6,4.96
18.5,72.5,2025,7,6,15.79
18.5,73.125,2025,7,6,23.97
18.5,73.75,2025,7,6,21.56
18.5,74.375,2025,7,6,7.55
19,71.875,2025,7,6,6.43
19,72.5,2025,7,6,23.22
19,73.125,2025,7,6,30.2
19,73.75,2025,7,6,30.16
19,74.375,2025,7,6,12.03
19.5,71.875,2025,7,6,6.66
19.5,72.5,2025,7,6,27.87
19.5,73.125,2025,7,6,39.07
19.5,73.75,2025,7,6,41.98
19.5,74.375,2025,7,6,18.14
20,71.875,2025,7,6,6.65
20,72.5,2025,7,6,30.3
20,73.125,2025,7,6,42.4
20,73.75,2025,7,6,49.47
20,74.375,2025,7,6,21.52
18.5,71.875,2025,7,7,3.41
18.5,72.5,2025,7,7,9.51
18.5,73.125,2025,7,7,14.07
18.5,73.75,2025,7,7,12.65
18.5,74.375,2025,7,7,4.98
19,71.875,2025,7,7,4.03
19,72.5,2025,7,7,12.44
19,73.125,2025,7,7,14.49
19,73.75,2025,7,7,15.09
19,74.375,2025,7,7,6.65
19.5,71.875,2025,7,7,4.03
19.5,72.5,2025,7,7,14.11
19.5,73.125,2025,7,7,19.26
19.5,73.75,2025,7,7,20.33
19.5,74.375,2025,7,7,9.03
20,71.875,2025,7,7,3.87
20,72.5,2025,7,7,12.49
20,73.125,2025,7,7,20.41
20,73.75,2025,7,7,20.52
20,74.375,2025,7,7,9.29
18.5,71.875,2025,7,8,3.1
18.5,72.5,2025,7,8,5.66
18.5,73.125,2025,7,8,9.2
18.5,73.75,2025,7,8,6.2
18.5,74.375,2025,7,8,2.75
19,71.875,2025,7,8,4.34
19,72.5,2025,7,8,7.97
19,73.125,2025,7,8,8.2
19,73.75,2025,7,8,6.74
19,74.375,2025,7,8,3.77
19.5,71.875,2025,7,8,4.71
19.5,72.5,2025,7,8,8.82
19.5,73.125,2025,7,8,9.34
19.5,73.75,2025,7,8,8.71
19.5,74.375,2025,7,8,4.88
20,71.875,2025,7,8,3.89
20,72.5,2025,7,8,7.21
20,73.125,2025,7,8,8.71
20,73.75,2025,7,8,8.72
20,74.375,2025,7,8,4.64
18.5,71.875,2025,7,9,3.47
18.5,72.5,2025,7,9,9.58
18.5,73.125,2025,7,9,16.19
18.5,73.75,2025,7,9,14.93
18.5,74.375,2025,7,9,6.6
19,71.875,2025,7,9,4.19
19,72.5,2025,7,9,10.48
19,73.125,2025,7,9,16.02
19,73.75,2025,7,9,14.17
19,74.375,2025,7,9,6.88
19.5,71.875,2025,7,9,4.62
19.5,72.5,2025,7,9,8.72
19.5,73.125,2025,7,9,13.56
19.5,73.75,2025,7,9,10.92
19.5,74.375,2025,7,9,5.86
20,71.875,2025,7,9,4.24
20,72.5,2025,7,9,5.72
20,73.125,2025,7,9,8.27
20,73.75,2025,7,9,6.37
20,74.375,2025,7,9,3.83
18.5,71.875,2025,7,10,3.24
18.5,72.5,2025,7,10,6.95
18.5,73.125,2025,7,10,10.99
18.5,73.75,2025,7,10,8.14
18.5,74.375,2025,7,10,2.94
19,71.875,2025,7,10,3.62
19,72.5,2025,7,10,7.75
19,73.125,2025,7,10,9.58
19,73.75,2025,7,10,7.45
19,74.375,2025,7,10,2.89
19.5,71.875,2025,7,10,3.56
19.5,72.5,2025,7,10,7.32
19.5,73.125,2025,7,10,8.65
19.5,73.75,2025,7,10,6.22
19.5,74.375,2025,7,10,2.51
20,71.875,2025,7,10,3.15
20,72.5,2025,7,10,5.05
20,73.125,2025,7,10,5.95
20,73.75,2025,7,10,4.08
20,74.375,2025,7,10,1.79
18.5,71.875,2025,7,11,3.5
18.5,72.5,2025,7,11,9.33
18.5,73.125,2025,7,11,13.33
18.5,73.75,2025,7,11,10.48
18.5,74.375,2025,7,11,3.39
19,71.875,2025,7,11,3.15
19,72.5,2025,7,11,8.69
19,73.125,2025,7,11,12.23
19,73.75,2025,7,11,9.11
19,74.375,2025,7,11,3.23
19.5,71.875,2025,7,11,2.43
19.5,72.5,2025,7,11,6.73
19.5,73.125,2025,7,11,9.91
19.5,73.75,2025,7,11,7.02
19.5,74.375,2025,7,11,2.97
20,71.875,2025,7,11,1.79
20,72.5,2025,7,11,4.34
20,73.125,2025,7,11,5.97
20,73.75,2025,7,11,4.49
20,74.375,2025,7,11,2.33
18.5,71.875,2025,7,12,2.79
18.5,72.5,2025,7,12,7.54
18.5,73.125,2025,7,12,11.48
18.5,73.75,2025,7,12,8.24
18.5,74.375,2025,7,12,2.18
19,71.875,2025,7,12,3.3
19,72.5,2025,7,12,8.98
19,73.125,2025,7,12,11.73
19,73.75,2025,7,12,8.05
19,74.375,2025,7,12,2.43
19.5,71.875,2025,7,12,2.95
19.5,72.5,2025,7,12,8.95
19.5,73.125,2025,7,12,10.82
19.5,73.75,2025,7,12,7.91
19.5,74.375,2025,7,12,2.87
20,71.875,2025,7,12,2.11
20,72.5,2025,7,12,6.8
20,73.125,2025,7,12,8.43
20,73.75,2025,7,12,6.99
20,74.375,2025,7,12,2.79
18.5,71.875,2025,7,13,2.81
18.5,72.5,2025,7,13,8.43
18.5,73.125,2025,7,13,13.15
18.5,73.75,2025,7,13,9.1
18.5,74.375,2025,7,13,2.24
19,71.875,2025,7,13,2.53
19,72.5,2025,7,13,8.67
19,73.125,2025,7,13,11.93
19,73.75,2025,7,13,8.36
19,74.375,2025,7,13,2.12
19.5,71.875,2025,7,13,2.28
19.5,72.5,2025,7,13,8.52
19.5,73.125,2025,7,13,11.65
19.5,73.75,2025,7,13,8.69
19.5,74.375,2025,7,13,2.5
20,71.875,2025,7,13,2.5
20,72.5,2025,7,13,7.55
20,73.125,2025,7,13,10.5
20,73.75,2025,7,13,8.35
20,74.375,2025,7,13,2.96
18.5,71.875,2025,7,14,6.12
18.5,72.5,2025,7,14,18.96
18.5,73.125,2025,7,14,31.88
18.5,73.75,2025,7,14,24.9
18.5,74.375,2025,7,14,6.88
19,71.875,2025,7,14,6.76
19,72.5,2025,7,14,20.78
19,73.125,2025,7,14,31.44
19,73.75,2025,7,14,22.62
19,74.375,2025,7,14,6.9
19.5,71.875,2025,7,14,6.98
19.5,72.5,2025,7,14,20.55
19.5,73.125,2025,7,14,29.29
19.5,73.75,2025,7,14,23.66
19.5,74.375,2025,7,14,8.82
20,71.875,2025,7,14,8.34
20,72.5,2025,7,14,16.84
20,73.125,2025,7,14,25.33
20,73.75,2025,7,14,21.82
20,74.375,2025,7,14,9.19
18.5,71.875,2025,7,15,5.17
18.5,72.5,2025,7,15,19.49
18.5,73.125,2025,7,15,34.51
18.5,73.75,2025,7,15,31.06
18.5,74.375,2025,7,15,9.84
19,71.875,2025,7,15,5.96
19,72.5,2025,7,15,21.78
19,73.125,2025,7,15,39.11
19,73.75,2025,7,15,28.44
19,74.375,2025,7,15,9.24
19.5,71.875,2025,7,15,5.64
19.5,72.5,2025,7,15,19.14
19.5,73.125,2025,7,15,33.65
19.5,73.75,2025,7,15,24.68
19.5,74.375,2025,7,15,9.79
20,71.875,2025,7,15,4.12
20,72.5,2025,7,15,11.85
20,73.125,2025,7,15,22.02
20,73.75,2025,7,15,17.54
20,74.375,2025,7,15,8.77
18.5,71.875,2025,7,16,1.68
18.5,72.5,2025,7,16,5
18.5,73.125,2025,7,16,9.09
18.5,73.75,2025,7,16,8.21
18.5,74.375,2025,7,16,2.31
19,71.875,2025,7,16,1.57
19,72.5,2025,7,16,4.98
19,73.125,2025,7,16,9.19
19,73.75,2025,7,16,6.87
19,74.375,2025,7,16,1.8
19.5,71.875,2025,7,16,1.31
19.5,72.5,2025,7,16,3.65
19.5,73.125,2025,7,16,7.37
19.5,73.75,2025,7,16,4.86
19.5,74.375,2025,7,16,1.21
20,71.875,2025,7,16,0.76
20,72.5,2025,7,16,1.79
20,73.125,2025,7,16,4.04
20,73.75,2025,7,16,2.31
20,74.375,2025,7,16,0.59
18.5,71.875,2025,7,17,1.34
18.5,72.5,2025,7,17,2.1
18.5,73.125,2025,7,17,3.62
18.5,73.75,2025,7,17,2.39
18.5,74.375,2025,7,17,0.61
19,71.875,2025,7,17,1.29
19,72.5,2025,7,17,1.61
19,73.125,2025,7,17,2.21
19,73.75,2025,7,17,1.27
19,74.375,2025,7,17,0.28
19.5,71.875,2025,7,17,1.13
19.5,72.5,2025,7,17,1.25
19.5,73.125,2025,7,17,1.46
19.5,73.75,2025,7,17,0.65
19.5,74.375,2025,7,17,0.12
20,71.875,2025,7,17,0.75
20,72.5,2025,7,17,0.77
20,73.125,2025,7,17,0.62
20,73.75,2025,7,17,0.23
20,74.375,2025,7,17,0.03
18.5,71.875,2025,7,18,1.74
18.5,72.5,2025,7,18,2.33
18.5,73.125,2025,7,18,3.95
18.5,73.75,2025,7,18,2.63
18.5,74.375,2025,7,18,0.85
19,71.875,2025,7,18,1.5
19,72.5,2025,7,18,1.74
19,73.125,2025,7,18,2.04
19,73.75,2025,7,18,1.01
19,74.375,2025,7,18,0.31
19.5,71.875,2025,7,18,1.27
19.5,72.5,2025,7,18,1.27
19.5,73.125,2025,7,18,1.06
19.5,73.75,2025,7,18,0.45
19.5,74.375,2025,7,18,0.13
20,71.875,2025,7,18,0.84
20,72.5,2025,7,18,0.79
20,73.125,2025,7,18,0.61
20,73.75,2025,7,18,0.27
20,74.375,2025,7,18,0.05
18.5,71.875,2025,7,19,3.45
18.5,72.5,2025,7,19,5.35
18.5,73.125,2025,7,19,7.94
18.5,73.75,2025,7,19,5.41
18.5,74.375,2025,7,19,1.36
19,71.875,2025,7,19,2.91
19,72.5,2025,7,19,4.61
19,73.125,2025,7,19,6
19,73.75,2025,7,19,2.95
19,74.375,2025,7,19,0.66
19.5,71.875,2025,7,19,2.52
19.5,72.5,2025,7,19,3.59
19.5,73.125,2025,7,19,3.66
19.5,73.75,2025,7,19,1.62
19.5,74.375,2025,7,19,0.35
20,71.875,2025,7,19,2.28
20,72.5,2025,7,19,2.64
20,73.125,2025,7,19,2.18
20,73.75,2025,7,19,1.13
20,74.375,2025,7,19,0.19
18.5,71.875,2025,7,20,5.2
18.5,72.5,2025,7,20,13.77
18.5,73.125,2025,7,20,25.51
18.5,73.75,2025,7,20,13.35
18.5,74.375,2025,7,20,1.92
19,71.875,2025,7,20,5.12
19,72.5,2025,7,20,14.85
19,73.125,2025,7,20,22
19,73.75,2025,7,20,10.92
19,74.375,2025,7,20,1.27
19.5,71.875,2025,7,20,3.92
19.5,72.5,2025,7,20,12.56
19.5,73.125,2025,7,20,17.31
19.5,73.75,2025,7,20,8.95
19.5,74.375,2025,7,20,1.25
20,71.875,2025,7,20,2.3
20,72.5,2025,7,20,9.01
20,73.125,2025,7,20,11.59
20,73.75,2025,7,20,8.02
20,74.375,2025,7,20,1.5
18.5,71.875,2025,7,21,10.97
18.5,72.5,2025,7,21,28.4
18.5,73.125,2025,7,21,42.95
18.5,73.75,2025,7,21,23.5
18.5,74.375,2025,7,21,3.95
19,71.875,2025,7,21,14.55
19,72.5,2025,7,21,32.82
19,73.125,2025,7,21,47.27
19,73.75,2025,7,21,24.01
19,74.375,2025,7,21,4.53
19.5,71.875,2025,7,21,14.01
19.5,72.5,2025,7,21,31.98
19.5,73.125,2025,7,21,41.6
19.5,73.75,2025,7,21,21.92
19.5,74.375,2025,7,21,5.32
20,71.875,2025,7,21,9.76
20,72.5,2025,7,21,27.31
20,73.125,2025,7,21,30.54
20,73.75,2025,7,21,20.83
20,74.375,2025,7,21,5.55
18.5,71.875,2025,7,22,4.59
18.5,72.5,2025,7,22,20.13
18.5,73.125,2025,7,22,36.04
18.5,73.75,2025,7,22,22.44
18.5,74.375,2025,7,22,4.49
19,71.875,2025,7,22,4.7
19,72.5,2025,7,22,18.04
19,73.125,2025,7,22,35.44
19,73.75,2025,7,22,18.88
19,74.375,2025,7,22,4.09
19.5,71.875,2025,7,22,4.42
19.5,72.5,2025,7,22,14.44
19.5,73.125,2025,7,22,26.17
19.5,73.75,2025,7,22,14.01
19.5,74.375,2025,7,22,3.9
20,71.875,2025,7,22,3.05
20,72.5,2025,7,22,9.22
20,73.125,2025,7,22,15.78
20,73.75,2025,7,22,8.45
20,74.375,2025,7,22,2.83
18.5,71.875,2025,7,23,6.14
18.5,72.5,2025,7,23,28.16
18.5,73.125,2025,7,23,53.42
18.5,73.75,2025,7,23,35.04
18.5,74.375,2025,7,23,7.31
19,71.875,2025,7,23,7.36
19,72.5,2025,7,23,27.11
19,73.125,2025,7,23,53.02
19,73.75,2025,7,23,27.86
19,74.375,2025,7,23,5.64
19.5,71.875,2025,7,23,7.52
19.5,72.5,2025,7,23,22.32
19.5,73.125,2025,7,23,38.41
19.5,73.75,2025,7,23,19.46
19.5,74.375,2025,7,23,4.66
20,71.875,2025,7,23,5.9
20,72.5,2025,7,23,15.27
20,73.125,2025,7,23,22.05
20,73.75,2025,7,23,11.46
20,74.375,2025,7,23,3.31
18.5,71.875,2025,7,24,6.36
18.5,72.5,2025,7,24,23.19
18.5,73.125,2025,7,24,40.61
18.5,73.75,2025,7,24,31.91
18.5,74.375,2025,7,24,8.91
19,71.875,2025,7,24,6.74
19,72.5,2025,7,24,22.62
19,73.125,2025,7,24,41.4
19,73.75,2025,7,24,27.21
19,74.375,2025,7,24,8.1
19.5,71.875,2025,7,24,5.96
19.5,72.5,2025,7,24,18.78
19.5,73.125,2025,7,24,31.8
19.5,73.75,2025,7,24,20.54
19.5,74.375,2025,7,24,6.83
20,71.875,2025,7,24,3.6
